snapshot id,description,started,size,volume,volume exists,instance,instance exists,ami,ami exists
snap-65c09933,Created by CreateImage(i-3283e98a) for ami-d30aaca0 from vol-4e083e81,2015-12-04 15:15:38+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-d30aaca0,TRUE
snap-a9e6f1ff,Created by CreateImage(i-3283e98a) for ami-d30aaca0 from vol-4f083e80,2015-12-04 15:15:38+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-d30aaca0,TRUE
snap-ee62c9c1,Created by CreateImage(i-3283e98a) for ami-d30aaca0 from vol-bd083e72,2015-12-04 15:15:38+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-d30aaca0,TRUE
snap-b792f49d,Created by CreateImage(i-3283e98a) for ami-b50badc6 from vol-bd083e72,2015-12-04 15:25:29+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-b50badc6,TRUE
snap-9b2edfba,Created by CreateImage(i-3283e98a) for ami-b50badc6 from vol-4e083e81,2015-12-04 15:25:29+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-b50badc6,TRUE
snap-16e7a53d,Created by CreateImage(i-3283e98a) for ami-b50badc6 from vol-4f083e80,2015-12-04 15:25:30+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-b50badc6,TRUE
snap-506ad504,Created by CreateImage(i-3283e98a) for ami-5909af2a from vol-bd083e72,2015-12-04 16:20:54+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-5909af2a,TRUE
snap-5e69d576,Created by CreateImage(i-3283e98a) for ami-5909af2a from vol-4e083e81,2015-12-04 16:20:54+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-5909af2a,TRUE
snap-c54f74ed,Created by CreateImage(i-3283e98a) for ami-5909af2a from vol-4f083e80,2015-12-04 16:20:55+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-5909af2a,TRUE
snap-c64ff2ef,Created by CreateImage(i-3283e98a) for ami-7d17b10e from vol-4e083e81,2015-12-04 16:34:25+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-7d17b10e,TRUE
snap-9e84d7b5,Created by CreateImage(i-3283e98a) for ami-7d17b10e from vol-bd083e72,2015-12-04 16:34:25+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-7d17b10e,TRUE
snap-2fdfc205,Created by CreateImage(i-3283e98a) for ami-7d17b10e from vol-4f083e80,2015-12-04 16:34:25+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-7d17b10e,TRUE
snap-5ff7e975,Created by CreateImage(i-3283e98a) for ami-c908aeba from vol-4e083e81,2015-12-04 16:44:10+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-c908aeba,TRUE
snap-39c9fd6d,Created by CreateImage(i-3283e98a) for ami-c908aeba from vol-4f083e80,2015-12-04 16:44:11+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-c908aeba,TRUE
snap-76e3d45c,Created by CreateImage(i-3283e98a) for ami-c908aeba from vol-bd083e72,2015-12-04 16:44:11+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-c908aeba,TRUE
snap-0eda8e5a,Created by CreateImage(i-3283e98a) for ami-2815b35b from vol-4e083e81,2015-12-04 16:52:19+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-2815b35b,TRUE
snap-7c103157,Created by CreateImage(i-3283e98a) for ami-2815b35b from vol-4f083e80,2015-12-04 16:52:19+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-2815b35b,TRUE
snap-77c1e558,Created by CreateImage(i-3283e98a) for ami-2815b35b from vol-bd083e72,2015-12-04 16:52:19+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-2815b35b,TRUE
snap-adfce0f9,Created by CreateImage(i-3283e98a) for ami-3012b443 from vol-4f083e80,2015-12-04 17:01:20+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-3012b443,TRUE
snap-16bc7f40,Created by CreateImage(i-3283e98a) for ami-3012b443 from vol-bd083e72,2015-12-04 17:01:20+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-3012b443,TRUE
snap-ea622cc6,Created by CreateImage(i-3283e98a) for ami-3012b443 from vol-4e083e81,2015-12-04 17:01:20+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-3012b443,TRUE
snap-3c368a68,Created by CreateImage(i-3283e98a) for ami-b914b2ca from vol-4f083e80,2015-12-04 17:11:06+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-b914b2ca,TRUE
snap-0da17f26,Created by CreateImage(i-3283e98a) for ami-b914b2ca from vol-4e083e81,2015-12-04 17:11:06+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-b914b2ca,TRUE
snap-7b1b3054,Created by CreateImage(i-3283e98a) for ami-b914b2ca from vol-bd083e72,2015-12-04 17:11:06+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-b914b2ca,TRUE
snap-85e342d3,Created by CreateImage(i-3283e98a) for ami-02c66671 from vol-4e083e81,2015-12-09 09:25:12+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-02c66671,TRUE
snap-8b6ee3a3,Created by CreateImage(i-3283e98a) for ami-02c66671 from vol-bd083e72,2015-12-09 09:25:12+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-02c66671,TRUE
snap-35d9031a,Created by CreateImage(i-3283e98a) for ami-02c66671 from vol-4f083e80,2015-12-09 09:25:12+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-02c66671,TRUE
snap-1550693f,Created by CreateImage(i-3283e98a) for ami-04c96977 from vol-4e083e81,2015-12-09 09:45:26+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-04c96977,TRUE
snap-1318cc47,Created by CreateImage(i-3283e98a) for ami-04c96977 from vol-bd083e72,2015-12-09 09:45:27+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-04c96977,TRUE
snap-839e11d7,Created by CreateImage(i-3283e98a) for ami-04c96977 from vol-4f083e80,2015-12-09 09:45:27+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-04c96977,TRUE
snap-16863840,Created by CreateImage(i-3283e98a) for ami-c2c464b1 from vol-bd083e72,2015-12-09 10:14:12+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-c2c464b1,TRUE
snap-183b4f30,Created by CreateImage(i-3283e98a) for ami-c2c464b1 from vol-4e083e81,2015-12-09 10:14:12+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-c2c464b1,TRUE
snap-ca3d5ae0,Created by CreateImage(i-3283e98a) for ami-c2c464b1 from vol-4f083e80,2015-12-09 10:14:12+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-c2c464b1,TRUE
snap-4d5e4564,Created by CreateImage(i-3283e98a) for ami-47ca6a34 from vol-4e083e81,2015-12-09 10:48:31+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-47ca6a34,TRUE
snap-aacee081,Created by CreateImage(i-3283e98a) for ami-47ca6a34 from vol-4f083e80,2015-12-09 10:48:32+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-47ca6a34,TRUE
snap-0c559b21,Created by CreateImage(i-3283e98a) for ami-47ca6a34 from vol-bd083e72,2015-12-09 10:48:32+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-47ca6a34,TRUE
snap-2f1b1d7b,Created by CreateImage(i-3283e98a) for ami-bfca6acc from vol-4e083e81,2015-12-09 11:11:07+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-bfca6acc,TRUE
snap-6e03f439,Created by CreateImage(i-3283e98a) for ami-bfca6acc from vol-bd083e72,2015-12-09 11:11:07+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-bfca6acc,TRUE
snap-6a68754b,Created by CreateImage(i-3283e98a) for ami-bfca6acc from vol-4f083e80,2015-12-09 11:11:08+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-bfca6acc,TRUE
snap-27affc71,Created by CreateImage(i-3283e98a) for ami-40c86833 from vol-4f083e80,2015-12-09 11:29:38+00:00,8,vol-4f083e80,FALSE,i-3283e98a,FALSE,ami-40c86833,TRUE
snap-0baf1220,Created by CreateImage(i-3283e98a) for ami-40c86833 from vol-4e083e81,2015-12-09 11:29:38+00:00,120,vol-4e083e81,FALSE,i-3283e98a,FALSE,ami-40c86833,TRUE
snap-b49de495,Created by CreateImage(i-3283e98a) for ami-40c86833 from vol-bd083e72,2015-12-09 11:29:38+00:00,10,vol-bd083e72,FALSE,i-3283e98a,FALSE,ami-40c86833,TRUE
snap-5f90900a,Created by CreateImage(i-c237a74f) for ami-9b9434e8 from vol-bcc7d073,2015-12-10 11:51:15+00:00,120,vol-bcc7d073,FALSE,i-c237a74f,FALSE,ami-9b9434e8,TRUE
snap-f1ac9ca7,Created by CreateImage(i-c237a74f) for ami-9b9434e8 from vol-01c7d0ce,2015-12-10 11:51:15+00:00,10,vol-01c7d0ce,FALSE,i-c237a74f,FALSE,ami-9b9434e8,TRUE
snap-a14698f6,Created by CreateImage(i-c237a74f) for ami-9b9434e8 from vol-72c7d0bd,2015-12-10 11:51:16+00:00,8,vol-72c7d0bd,FALSE,i-c237a74f,FALSE,ami-9b9434e8,TRUE
snap-8fd0c1db,Created by CreateImage(i-acdd4021) for ami-f4953587 from vol-ae948561,2015-12-10 11:52:10+00:00,8,vol-ae948561,FALSE,i-acdd4021,FALSE,ami-f4953587,TRUE
snap-7a6fbb50,Created by CreateImage(i-acdd4021) for ami-f4953587 from vol-b294857d,2015-12-10 11:52:10+00:00,10,vol-b294857d,FALSE,i-acdd4021,FALSE,ami-f4953587,TRUE
snap-c56f49ea,Created by CreateImage(i-acdd4021) for ami-f4953587 from vol-f494853b,2015-12-10 11:52:10+00:00,120,vol-f494853b,FALSE,i-acdd4021,FALSE,ami-f4953587,TRUE
snap-fb519daf,Created by CreateImage(i-a9dc4124) for ami-cf9131bc from vol-4d978682,2015-12-10 11:52:49+00:00,10,vol-4d978682,FALSE,i-a9dc4124,FALSE,ami-cf9131bc,TRUE
snap-a4645c8d,Created by CreateImage(i-a9dc4124) for ami-cf9131bc from vol-bd978672,2015-12-10 11:52:49+00:00,8,vol-bd978672,FALSE,i-a9dc4124,FALSE,ami-cf9131bc,TRUE
snap-33b77418,Created by CreateImage(i-a9dc4124) for ami-cf9131bc from vol-bc978673,2015-12-10 11:52:49+00:00,120,vol-bc978673,FALSE,i-a9dc4124,FALSE,ami-cf9131bc,TRUE
snap-31a22465,Created by CreateImage(i-34dd40b9) for ami-63963610 from vol-299786e6,2015-12-10 11:53:30+00:00,8,vol-299786e6,FALSE,i-34dd40b9,FALSE,ami-63963610,TRUE
snap-66b3e530,Created by CreateImage(i-34dd40b9) for ami-63963610 from vol-8e968741,2015-12-10 11:53:30+00:00,10,vol-8e968741,FALSE,i-34dd40b9,FALSE,ami-63963610,TRUE
snap-6dbfc747,Created by CreateImage(i-34dd40b9) for ami-63963610 from vol-3c9786f3,2015-12-10 11:53:30+00:00,120,vol-3c9786f3,FALSE,i-34dd40b9,FALSE,ami-63963610,TRUE
snap-b27b7698,Created by CreateImage(i-fddf4270) for ami-d19434a2 from vol-359786fa,2015-12-10 11:54:00+00:00,120,vol-359786fa,FALSE,i-fddf4270,FALSE,ami-d19434a2,TRUE
snap-a7b01088,Created by CreateImage(i-fddf4270) for ami-d19434a2 from vol-c196870e,2015-12-10 11:54:01+00:00,8,vol-c196870e,FALSE,i-fddf4270,FALSE,ami-d19434a2,TRUE
snap-5d1c6272,Created by CreateImage(i-fddf4270) for ami-d19434a2 from vol-fb968734,2015-12-10 11:54:01+00:00,10,vol-fb968734,FALSE,i-fddf4270,FALSE,ami-d19434a2,TRUE
snap-cd3473e5,Created by CreateImage(i-0adc4187) for ami-cc9131bf from vol-9a968755,2015-12-10 11:54:42+00:00,120,vol-9a968755,FALSE,i-0adc4187,FALSE,ami-cc9131bf,TRUE
snap-5478a178,Created by CreateImage(i-0adc4187) for ami-cc9131bf from vol-a496876b,2015-12-10 11:54:42+00:00,8,vol-a496876b,FALSE,i-0adc4187,FALSE,ami-cc9131bf,TRUE
snap-0bf90b24,Created by CreateImage(i-0adc4187) for ami-cc9131bf from vol-1b9786d4,2015-12-10 11:54:42+00:00,10,vol-1b9786d4,FALSE,i-0adc4187,FALSE,ami-cc9131bf,TRUE
snap-2c6d5104,Created by CreateImage(i-324d62bb) for ami-c21abab1 from vol-6d7b74ae,2015-12-12 13:24:08+00:00,10,vol-6d7b74ae,FALSE,i-324d62bb,FALSE,ami-c21abab1,TRUE
snap-d9d4b0f5,Created by CreateImage(i-324d62bb) for ami-c21abab1 from vol-4c7b748f,2015-12-12 13:24:08+00:00,120,vol-4c7b748f,FALSE,i-324d62bb,FALSE,ami-c21abab1,TRUE
snap-67e46746,Created by CreateImage(i-324d62bb) for ami-c21abab1 from vol-4d7b748e,2015-12-12 13:24:08+00:00,8,vol-4d7b748e,FALSE,i-324d62bb,FALSE,ami-c21abab1,TRUE
