snapshot id,description,started,size,volume,volume exists,instance,instance exists,ami,ami exists
snap-03dd8131b2145efbd,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-0f3820abb5abd1c3c,2018-02-24 04:00:57+00:00,200,vol-0f3820abb5abd1c3c,False,i-0ae8e019122244637,False,ami-8397effa,False
snap-0d95805cae683b4c8,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-0a4413b73036cfa11,2018-02-24 04:01:03+00:00,400,vol-0a4413b73036cfa11,False,i-0b53c9e312d508510,False,ami-0b94ec72,False
snap-0cf57f1ea71f1e0e9,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-01bf536630a00f724,2018-02-24 04:00:58+00:00,200,vol-01bf536630a00f724,False,i-0ae8e019122244637,False,ami-8397effa,False
snap-0f6cbe74028e00f90,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0a4c2ca9e1889a191,2018-02-24 04:00:53+00:00,100,vol-0a4c2ca9e1889a191,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0d6fcffd12f73b7b3,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0ffa0dbf0cdd1444d,2018-02-24 04:00:52+00:00,100,vol-0ffa0dbf0cdd1444d,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0164dcc9be0ff8d9c,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-099def1dd9b586761,2018-02-24 04:00:52+00:00,100,vol-099def1dd9b586761,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0b76383ee71dbd19c,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-0c9986385a60f7779,2018-02-24 04:01:02+00:00,500,vol-0c9986385a60f7779,False,i-0b53c9e312d508510,False,ami-0b94ec72,False
snap-05896f57430e43f4f,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-0a4de5b95525a2ffe,2018-02-24 04:01:02+00:00,100,vol-0a4de5b95525a2ffe,False,i-0b53c9e312d508510,False,ami-0b94ec72,False
snap-0467dad03eff2ba29,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-08483f8d88cc87ca6,2018-02-24 04:00:55+00:00,100,vol-08483f8d88cc87ca6,False,i-09b793fcce6f98c31,False,ami-5a93eb23,False
snap-068552be76d92080b,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-0a867ad487438c58e,2018-02-24 04:00:52+00:00,100,vol-0a867ad487438c58e,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0084068a0302406eb,Created by CreateImage(i-04fb493454b7e45fe) for ami-8197eff8 from vol-00c8b66a7f7eedc1a,2018-02-24 04:00:53+00:00,300,vol-00c8b66a7f7eedc1a,False,i-04fb493454b7e45fe,False,ami-8197eff8,False
snap-0c2a7a6d2f4f14da4,Created by CreateImage(i-0b53c9e312d508510) for ami-0b94ec72 from vol-03b641644f6509470,2018-02-24 04:01:03+00:00,100,vol-03b641644f6509470,False,i-0b53c9e312d508510,False,ami-0b94ec72,False
snap-0b9f50c07616c18c0,Created by CreateImage(i-0b34b26691e544d21) for ami-0894ec71 from vol-08df882e9b19a1e9d,2018-02-24 04:00:59+00:00,100,vol-08df882e9b19a1e9d,False,i-0b34b26691e544d21,False,ami-0894ec71,False
snap-0eaaffb0cfa0f6edd,Created by CreateImage(i-0ae8e019122244637) for ami-8397effa from vol-0938ccc53ce5f482d,2018-02-24 04:00:58+00:00,200,vol-0938ccc53ce5f482d,False,i-0ae8e019122244637,False,ami-8397effa,False
snap-03dda7474dd20cbc8,Created by CreateImage(i-09b793fcce6f98c31) for ami-5a93eb23 from vol-08d0ed673a45e23f2,2018-02-24 04:00:55+00:00,100,vol-08d0ed673a45e23f2,False,i-09b793fcce6f98c31,False,ami-5a93eb23,False
snap-0bd3ab73c4fd23f7e,Created by CreateImage(i-e4214c5c) for ami-8e6d14f7 from vol-76527bb9,2018-02-22 16:31:39+00:00,10,vol-76527bb9,False,i-e4214c5c,False,ami-8e6d14f7,False
snap-065c2cfaef2539ddb,Created by CreateImage(i-e4214c5c) for ami-8e6d14f7 from vol-e4527b2b,2018-02-22 16:31:39+00:00,8,vol-e4527b2b,False,i-e4214c5c,False,ami-8e6d14f7,False
snap-03505a19a1f3ef4d2,Created by CreateImage(i-e4214c5c) for ami-8e6d14f7 from vol-5a527b95,2018-02-22 16:31:39+00:00,120,vol-5a527b95,False,i-e4214c5c,False,ami-8e6d14f7,False
snap-0e5a0e11acb31c5e7,Created by CreateImage(i-e4214c5c) for ami-d35d23aa from vol-76527bb9,2018-02-21 16:35:51+00:00,10,vol-76527bb9,False,i-e4214c5c,False,ami-d35d23aa,False
snap-055344ce518f7603b,Created by CreateImage(i-e4214c5c) for ami-d35d23aa from vol-e4527b2b,2018-02-21 16:35:51+00:00,8,vol-e4527b2b,False,i-e4214c5c,False,ami-d35d23aa,False
snap-0147ebd276099873b,Created by CreateImage(i-e4214c5c) for ami-d35d23aa from vol-5a527b95,2018-02-21 16:35:51+00:00,120,vol-5a527b95,False,i-e4214c5c,False,ami-d35d23aa,False
snap-0619301aa8260c863,Created by CreateImage(i-e4214c5c) for ami-5c502225 from vol-e4527b2b,2018-02-16 14:26:14+00:00,8,vol-e4527b2b,False,i-e4214c5c,False,ami-5c502225,False
snap-0042200a8f70b119a,Created by CreateImage(i-e4214c5c) for ami-5c502225 from vol-76527bb9,2018-02-16 14:26:14+00:00,10,vol-76527bb9,False,i-e4214c5c,False,ami-5c502225,False
snap-0586dc5e8c7625634,Created by CreateImage(i-e4214c5c) for ami-5c502225 from vol-5a527b95,2018-02-16 14:26:14+00:00,120,vol-5a527b95,False,i-e4214c5c,False,ami-5c502225,False
snap-003c66d3e3ccb8b85,Created by CreateImage(i-025d8bbb) for ami-eb7b0992 from vol-86faa745,2018-02-16 11:19:42+00:00,10,vol-86faa745,False,i-025d8bbb,False,ami-eb7b0992,False
snap-0e71da596ab44d88f,Created by CreateImage(i-025d8bbb) for ami-eb7b0992 from vol-7bfba6b8,2018-02-16 11:19:42+00:00,8,vol-7bfba6b8,False,i-025d8bbb,False,ami-eb7b0992,False
snap-0663d510b3584863c,Created by CreateImage(i-025d8bbb) for ami-eb7b0992 from vol-c7faa704,2018-02-16 11:19:42+00:00,120,vol-c7faa704,False,i-025d8bbb,False,ami-eb7b0992,False
snap-057bac642a89192dd,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-306ce449 from vol-0d0c30c463f5dd5e6,2017-12-29 11:15:16+00:00,500,vol-0d0c30c463f5dd5e6,False,i-0dadfbd5c93e103e3,False,ami-306ce449,False
snap-0579771e9e3159587,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-306ce449 from vol-02b1ef96847d38883,2017-12-29 11:15:16+00:00,50,vol-02b1ef96847d38883,False,i-0dadfbd5c93e103e3,False,ami-306ce449,False
snap-0494675aa9617f590,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-306ce449 from vol-03f3da0809586bf21,2017-12-29 11:15:16+00:00,200,vol-03f3da0809586bf21,False,i-0dadfbd5c93e103e3,False,ami-306ce449,False
snap-0501536b57b03bd66,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-306ce449 from vol-0b092129d55c67173,2017-12-29 11:15:16+00:00,300,vol-0b092129d55c67173,False,i-0dadfbd5c93e103e3,False,ami-306ce449,False
snap-0719e91c773809ff3,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-306ce449 from vol-05d8df1c8fec70231,2017-12-29 11:15:17+00:00,500,vol-05d8df1c8fec70231,False,i-0dadfbd5c93e103e3,False,ami-306ce449,False
snap-01869e7b6cc80dd69,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-306ce449 from vol-0a6655f26bd0861ad,2017-12-29 11:15:17+00:00,200,vol-0a6655f26bd0861ad,False,i-0dadfbd5c93e103e3,False,ami-306ce449,False
snap-083b8ba5c8b515c30,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-306ce449 from vol-0723867da01e22eb3,2017-12-29 11:15:16+00:00,200,vol-0723867da01e22eb3,False,i-0dadfbd5c93e103e3,False,ami-306ce449,False
snap-039e097e6eaee6f89,Created by CreateImage(i-0dadfbd5c93e103e3) for ami-306ce449 from vol-0dc28f56decff43e4,2017-12-29 11:15:16+00:00,700,vol-0dc28f56decff43e4,False,i-0dadfbd5c93e103e3,False,ami-306ce449,False
snap-01a875e704a5bcd80,Created by CreateImage(i-583fd5a1) for ami-120d8d6b from vol-abdb66b4,2017-12-19 09:59:06+00:00,600,vol-abdb66b4,False,i-583fd5a1,False,ami-120d8d6b,False
snap-08785ebcff28e455f,Created by CreateImage(i-583fd5a1) for ami-120d8d6b from vol-8fdb6690,2017-12-19 09:59:06+00:00,250,vol-8fdb6690,False,i-583fd5a1,False,ami-120d8d6b,False
snap-0b609650f007853ce,Created by CreateImage(i-091682f102f79e6cb) for ami-442f9e3d from vol-0b06117ffcb5c4bc0,2017-11-25 19:38:53+00:00,200,vol-0b06117ffcb5c4bc0,False,i-091682f102f79e6cb,False,ami-442f9e3d,False
snap-0c4ebf6408fe6232c,evise-db-prod-backup-for-perf,2017-11-22 10:07:55+00:00,7000,vol-044c0264fe9acb1f9,False,,,,
snap-027bfd837b82771e6,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:50:20+00:00,65,vol-30378b32,False,,,,
snap-0a08a625d384e2e9e,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:49:41+00:00,120,vol-45378b47,False,,,,
snap-0e90942a85bc23e72,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:52:12+00:00,65,vol-133e8914,False,,,,
snap-0da71f54771937dbd,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:51:37+00:00,120,vol-cf3f88c8,False,,,,
snap-0e32d941f15779890,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:46:26+00:00,65,vol-4f73ca4d,False,,,,
snap-0b056c547a18dcac4,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:45:13+00:00,120,vol-5e73ca5c,False,,,,
snap-09adbe5f82dcda309,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:41:17+00:00,120,vol-123e8915,False,,,,
snap-03c29ce5e7cbfeab3,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:48:22+00:00,65,vol-ff3f88f8,False,,,,
snap-034ad889b14d19271,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:39:24+00:00,65,vol-05378b07,False,,,,
snap-0b29aeebbdc836503,Sanpshot for creating new GP2 Volume,2017-11-10 12:35:26+00:00,120,vol-2d378b2f,False,,,,
snap-083669e3cebd91278,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:47:22+00:00,120,vol-143e8913,False,,,,
snap-0c1105ff302b8bc99,Sanpshot for creating new GP2 Volume EVISEP-10650,2017-11-10 12:42:36+00:00,65,vol-013e8906,False,,,,
snap-0e57084073e4491fa,evise-db-perf-backup,2017-10-26 08:47:27+00:00,2000,vol-06f02471a59d69669,False,,,,
snap-01686f5d4cfc5b916,perf-backup,2017-09-13 07:53:49+00:00,3000,vol-02cdb46a96813f0eb,False,,,,
snap-01b069be7315571b2,to recover performance database,2017-09-11 08:19:50+00:00,3000,vol-02cdb46a96813f0eb,False,,,,
snap-034e370f296656829,backup snapshot to build performance env.,2017-09-01 07:45:56+00:00,5000,vol-07c01a5169a6af9df,False,,,,
snap-05bcbac5c80b21040,Created by CreateImage(i-85ecd0ca) for ami-8432c8fd from vol-6c75b26e,2017-08-31 18:09:30+00:00,100,vol-6c75b26e,False,i-85ecd0ca,False,ami-8432c8fd,False
snap-0b205164f91d10fee,Created by CreateImage(i-85ecd0ca) for ami-8432c8fd from vol-35726dfa,2017-08-31 18:09:30+00:00,1000,vol-35726dfa,False,i-85ecd0ca,False,ami-8432c8fd,False
snap-00759df1212fe47e8,Created by CreateImage(i-85ecd0ca) for ami-8432c8fd from vol-f04e8bf2,2017-08-31 18:09:30+00:00,48,vol-f04e8bf2,False,i-85ecd0ca,False,ami-8432c8fd,False
snap-07dbeb2d6087030d3,Created by CreateImage(i-0899c3fde7f5b1de6) for ami-53ed1a2a from vol-03463d2e0eab40257,2017-08-04 15:08:23+00:00,1200,vol-03463d2e0eab40257,False,i-0899c3fde7f5b1de6,False,ami-53ed1a2a,False
snap-049f5dac854723f29,Created by CreateImage(i-acdec720) for ami-128a7e6b from vol-391c3188,2017-08-02 11:25:28+00:00,100,vol-391c3188,False,i-acdec720,False,ami-128a7e6b,False
